time,"# warm-ups since codes cleared ()","Absolute load value (%)","Absolute pedal position D (%)","Absolute pedal position E (%)","Absolute throttle position B (%)","Actual engine - percent torque (%)","Altitude (GPS) (feet)","Ambient air temperature (℉)","Average fuel consumption (MPG)","Average fuel consumption (total) (MPG)","Average fuel consumption 10 sec (MPG)","Average speed (mph)","Average speed (GPS) (mph)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated engine load value (%)","Calculated instant fuel consumption (MPG)","Calculated instant fuel rate (gal./h)","Catalyst temperature Bank 1 Sensor 1 (℉)","Catalyst temperature Bank 1 Sensor 2 (℉)","Commanded EGR duty (%)","Commanded evaporative purge (%)","Commanded throttle actuator (%)","Control module voltage (V)","Distance to empty (miles)","Distance traveled since codes cleared (miles)","Distance traveled with MIL on (miles)","Distance travelled (miles)","Distance travelled (total) (miles)","EGR error (%)","Engine coolant temperature (℉)","Engine Exhaust Flow Rate (g/sec)","Engine Friction - Percent Torque (%)","Engine Fuel Rate (g/sec)","Engine reference torque (N⋅m)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Evap. system vapor pressure (Pa)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel level input (%) (%)","Fuel level input (V) (gallon)","Fuel used (gallon)","Fuel used (total) (gallon)","Fuel used price ($)","Fuel used price (total) ($)","Fuel/Air commanded equivalence ratio ()","Instant engine power (based on fuel consumption) (hp)","Instant engine torque (based on fuel consumption) (N⋅m)","Intake air temperature (℉)","Intake manifold absolute pressure (kPa)","Long term fuel % trim - Bank 1 (%)","Long term secondary oxygen sensor trim Bank 1 (%)","MAF air flow rate (g/sec)","OBD Module Voltage (V)","Oxygen sensor 1 Wide Range Current (mA) (mA)","Oxygen sensor 1 Wide Range Equivalence ratio ()","Oxygen sensor 2 Bank 1 Voltage (V)","Power from MAF (hp)","Relative throttle position (%)","Short term fuel % trim - Bank 1 (%)","Short term secondary oxygen sensor trim Bank 1 (%)","Speed (GPS) (mph)","Throttle position (%)","Timing advance (°)","Vehicle acceleration (g)","Vehicle Fuel Rate (g/sec)","Vehicle Odometer Reading (miles)","Vehicle speed (mph)",
10:39:38.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9,,,,,,,,,,,,,,,
10:39:38.032,,,,,,,,,,,,,,,,32.156862745098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:38.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:38.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.25,,,,,,,,,
10:39:38.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
10:39:38.225,,,,,,,,,,,,,,,-0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,
10:39:38.260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2727,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:38.284,,,,,,,,,,,,74.3263895191202,,,,,47.696375,,,,,,,,,,,5.1760232811561,50.3047107477747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.8363159150561,
10:39:38.340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,
10:39:38.363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.2,,,,,,,,,,,,,,,,,,,,
10:39:38.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.59,,,,,19.908,,,,,,,,,,,
10:39:38.421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,22.7450980392157,,,,,,
10:39:38.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.73,,,,,,,,,,,,
10:39:38.472,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:38.495,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:38.530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:38.591,,,,,,,4709.68969906885,,,,,,65.8426287600261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4725238578867,,,,,,,
10:39:38.597,,,,,,,4697.20678288048,,,,,,65.8427225425374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.4776864649145,,,,,,,
10:39:38.704,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:38.755,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:38.791,,,,,,,,,,,,,,,,,,,,,,,,,,19045.0270420743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:38.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:38.851,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:38.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078125,15.3012888,,,,,,,,,,,,,
10:39:38.911,,,,,,,,,,,,,,,,,,,1564.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:38.935,,,,,,,,,,,,,,,,,,,,1330.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:38.990,,,,,,,,,,,,,,,,,,,,,,,,13.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:39.015,,35.2941176470588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:39.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.58870144,,,,,,,,,,,,,,,,,,,,,,,
10:39:39.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,
10:39:39.111,,,,,,,,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:39.134,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:39.161,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:39.185,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:39.219,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:39.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
10:39:39.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
10:39:39.501,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:39.546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:39.576,,,,,,,4709.5021269419,,,,,,65.8549597883034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4868883106994,,,,,,,
10:39:39.577,,,,,,,4709.5021269419,,,,,,65.8549614091318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4868883106994,,,,,,,
10:39:39.581,,,,,,,4698.63119976049,,,,,,65.8550139678425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4943250247898,,,,,,,
10:39:39.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:39.747,,,,,,,,,43.8158924917336,45.5902176943886,43.7869516540548,,,,,,,1.19854497768774,,,,,,,1094.16328527315,,,,,,,,,0.92,,,,,,,,0.118131370375067,1.10341192547274,0.451651668354992,3.77,,17.749588289579,24.7298355437312,,,,,,,,,,,,,,,,,,0.92,,,
10:39:39.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85000148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:40.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32559.2912391633,,
10:39:40.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,25.9999948194002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:40.324,,,,,,,0,,,,,,65.746767278731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
10:39:40.328,,,,,,,4698.63119976049,,,,,,65.7468167532153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4940092951038,,,,,,,
10:39:40.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,,,,,,,,,,,,
10:39:40.370,,,,,,,,,,,,,,,,37.6470588235294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:40.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
10:39:40.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
10:39:40.452,,,,,,,,,,,,,,,-0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,
10:39:40.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2704,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:40.511,,,,,,,,,,,,74.2902334754709,,,,,58.5835910326087,,,,,,,,,,,5.21946628947364,50.3481537560922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00686103511293514,,,70.2149447228187,
10:39:40.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,
10:39:40.600,,,,,,,4709.58101772264,,,,,,65.7498284343719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.7648529183805,,,,,,,
10:39:40.601,,,,,,,4699.93697950429,,,,,,65.7498351526953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.7703653880333,,,,,,,
10:39:40.678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.2,,,,,,,,,,,,,,,,,,,,
10:39:40.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.46,,,,,12.552,,,,,,,,,,,
10:39:40.813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,16.4705882352941,,,,,,
10:39:40.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.725,,,,,,,,,,,,
10:39:40.986,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:41.011,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:41.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:41.071,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:41.094,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:41.127,,,,,,,,,,,,,,,,,,,,,,,,,,19045.0270420743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:41.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:41.184,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:41.218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0234375,14.9282616,,,,,,,,,,,,,
10:39:41.254,,,,,,,,,,,,,,,,,,,1562.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:41.321,,,,,,,,,,,,,,,,,,,,1321.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:41.492,,,,,,,,,,,,,,,,,,,,,,,,13.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:41.559,,10.1960784313725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:41.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.61727872,,,,,,,,,,,,,,,,,,,,,,,
10:39:41.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,
10:39:41.620,,,,,,,4709.46981006897,,,,,,65.7622817422673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.2901844497058,,,,,,,
10:39:41.621,,,,,,,4700.21397099014,,,,,,65.7622893645369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.2863444940653,,,,,,,
10:39:41.643,,,,,,,,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:41.677,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:41.701,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:41.725,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:41.759,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:41.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
10:39:41.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
10:39:41.841,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:41.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:41.900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:41.933,,,,,,,,,44.0656046758592,45.6165071247001,43.8060811933778,,,,,,,0.521106512038146,,,,,,,1186.02708302248,,,,,,,,,0.4,,,,,,,,0.11844781296688,1.10372836806455,0.452861523316273,3.77,,7.71721229981696,10.8435589027134,,,,,,,,,,,,,,,,,,0.4,,,
10:39:42.010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43333448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:42.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32559.3533762825,,
10:39:42.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,27.4999945205194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:42.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4,,,,,,,,,,,,,,,
10:39:42.342,,,,,,,,,,,,,,,,23.1372549019608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:42.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:42.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.25,,,,,,,,,
10:39:42.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
10:39:42.459,,,,,,,,,,,,,,,-0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,
10:39:42.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2654,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:42.521,,,,,,,,,,,,74.243220822876,,,,,131.16503125,,,,,,,,,,,5.25764421010465,50.3863316767232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0201632106357493,,,68.3508311461067,
10:39:42.560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,
10:39:42.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.2,,,,,,,,,,,,,,,,,,,,
10:39:42.601,,,,,,,4710.85329985942,,,,,,65.7732674106848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.8537180251365,,,,,,,
10:39:42.602,,,,,,,4694.16219626778,,,,,,65.7732745899945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.8598832872482,,,,,,,
10:39:42.622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.25,,,,,13.5,,,,,,,,,,,
10:39:42.647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,19.6078431372549,,,,,,
10:39:42.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.725,,,,,,,,,,,,
10:39:42.696,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:42.730,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:42.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:42.974,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:43.010,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:43.034,,,,,,,,,,,,,,,,,,,,,,,,,,19045.0270420743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:43.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:43.092,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:43.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01171875,14.7130536,,,,,,,,,,,,,
10:39:43.153,,,,,,,,,,,,,,,,,,,1564.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:43.351,,,,,,,,,,,,,,,,,,,,1308.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:43.374,,,,,,,,,,,,,,,,,,,,,,,,13.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:43.397,,26.6666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:43.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.60299008,,,,,,,,,,,,,,,,,,,,,,,
10:39:43.581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,
10:39:43.606,,,,,,,4712.15061490418,,,,,,65.7825204037342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.9692610424591,,,,,,,
10:39:43.607,,,,,,,4694.45501884665,,,,,,65.7825259312853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.9757292344046,,,,,,,
10:39:43.679,,,,,,,,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:43.703,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:43.739,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:43.763,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:43.787,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:43.813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,
10:39:43.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
10:39:43.874,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:43.908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:43.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:43.954,,,,,,,,,44.1861006278296,45.6287311397295,43.8942685353838,,,,,,,0.96404704727057,,,,,,,1254.78788224509,,,,,,,,,0.74,,,,,,,,0.118988831485643,1.10426938658332,0.454929999419061,3.77,,14.2768427546614,20.4385150922884,,,,,,,,,,,,,,,,,,0.74,,,
10:39:43.983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06666752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:44.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32559.4155134017,,
10:39:44.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,25.9999948194002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:44.120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,,,,,,,,,,,,,,,
10:39:44.142,,,,,,,,,,,,,,,,34.9019607843137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:44.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.34375,,,,,,,,,
10:39:44.200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
10:39:44.380,,,,,,,,,,,,,,,-0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,
10:39:44.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2617,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:44.452,,,,,,,,,,,,74.1943291155144,,,,,70.2554712837838,,,,,,,,,,,5.29397402715019,50.4226614937688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0214632202738226,,,67.7294599538694,
10:39:44.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,
10:39:44.510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.2,,,,,,,,,,,,,,,,,,,,
10:39:44.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.82,,,,,15.384,,,,,,,,,,,
10:39:44.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,
10:39:44.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.725,,,,,,,,,,,,
10:39:44.607,,,,,,,4713.27958898181,,,,,,65.7897862925076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0966055234501,,,,,,,
